"BaseIdentifier","Action","Identifier","Title","KeptIdentifier","KeptTitle"
"a8b_Broadsides_1983_SSI","REMOVE","a8b_Broadsides_1983_SSI_US_a2","Broadsides","a8b_Broadsides_1983_SSI_US","Broadsides"
"a8b_Broadsides_1983_SSI","REMOVE","a8b_Broadsides_1983_SSI_US_a3","Broadsides","a8b_Broadsides_1983_SSI_US","Broadsides"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3_128K","Blood Brothers (Part 1 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3_a","Blood Brothers (Part 1 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_2_of_3","Blood Brothers (Part 2 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_2_of_3_a","Blood Brothers (Part 2 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_3_of_3","Blood Brothers (Part 3 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Blood_Brothers_1988","REMOVE","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_3_of_3_a","Blood Brothers (Part 3 of 3)","zx_Blood_Brothers_1988_Gremlin_Graphics_Software_Part_1_of_3","Blood Brothers (Part 1 of 3)"
"zx_Space_Crusade_1992","REMOVE","zx_Space_Crusade_1992_Gremlin_Graphics_Software_a_128K","Space Crusade","zx_Space_Crusade_1992_Gremlin_Graphics_Software_128K","Space Crusade"
"a8b_cart_Gyruss_1984","REMOVE","a8b_cart_Gyruss_1984_Parker_Brothers_EU_PAL","Gyruss (PAL)","a8b_cart_Gyruss_1984_Parker_Brothers_CA","Gyruss"
"zx_Stunt_Car_Racer","REMOVE","zx_Stunt_Car_Racer_1989_Micro_Style_128K","Stunt Car Racer","zx_Stunt_Car_Racer_1989_Micro_Style","Stunt Car Racer"
"zx_Sherlock_1984_Melbourne","REMOVE","zx_Sherlock_1984_Melbourne_House_a","Sherlock","zx_Sherlock_1984_Melbourne_House","Sherlock"
"zx_Combat_Lynx_1984","REMOVE","zx_Combat_Lynx_1984_Durell_Software_a","Combat Lynx","zx_Combat_Lynx_1984_Durell_Software","Combat Lynx"
"zx_Combat_Lynx_1984","REMOVE","zx_Combat_Lynx_1984_Durell_Software_a2","Combat Lynx","zx_Combat_Lynx_1984_Durell_Software","Combat Lynx"
"zx_Combat_Lynx_1984","REMOVE","zx_Combat_Lynx_1984_Durell_Software_a3","Combat Lynx","zx_Combat_Lynx_1984_Durell_Software","Combat Lynx"
"zx_Combat_Lynx_1984","REMOVE","zx_Combat_Lynx_1984_Durell_Software_a4","Combat Lynx","zx_Combat_Lynx_1984_Durell_Software","Combat Lynx"
"zx_Cauldron_II_The","REMOVE","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software_a","Cauldron II - The Pumpkin Strikes Back","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software","Cauldron II - The Pumpkin Strikes Back"
"zx_Cauldron_II_The","REMOVE","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software_a2","Cauldron II - The Pumpkin Strikes Back","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software","Cauldron II - The Pumpkin Strikes Back"
"zx_Cauldron_II_The","REMOVE","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software_a3","Cauldron II - The Pumpkin Strikes Back","zx_Cauldron_II_The_Pumpkin_Strikes_Back_1986_Palace_Software","Cauldron II - The Pumpkin Strikes Back"
"zx_Wild_West_Seymour","REMOVE","zx_Wild_West_Seymour_1992_Codemasters_128K","Wild West Seymour","zx_Wild_West_Seymour_1992_Codemasters","Wild West Seymour"
"zx_Wild_West_Seymour","REMOVE","zx_Wild_West_Seymour_1992_Codemasters_a","Wild West Seymour","zx_Wild_West_Seymour_1992_Codemasters","Wild West Seymour"
"msdos_Fun_School_4","REMOVE","msdos_Fun_School_4_-_for_the_under_5s_1992","Fun School 4 - for the under 5s","msdos_Fun_School_4_-_for_7_to_11_year_olds_1992","Fun School 4 - for 7 to 11 year olds"
"zx_Mission_Omega_1986","REMOVE","zx_Mission_Omega_1986_Mind_Games_a","Mission Omega","zx_Mission_Omega_1986_Mind_Games","Mission Omega"
"zx_Unitrax_1987_Streetwise","REMOVE","zx_Unitrax_1987_Streetwise_a","Unitrax","zx_Unitrax_1987_Streetwise","Unitrax"
"zx_Unitrax_1987_Streetwise","REMOVE","zx_Unitrax_1987_Streetwise_a2","Unitrax","zx_Unitrax_1987_Streetwise","Unitrax"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a2","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a3","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a4","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a5","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Sacred_Armour_of","REMOVE","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software_a6","Sacred Armour of Antiriad, The","zx_Sacred_Armour_of_Antiriad_The_1986_Palace_Software","Sacred Armour of Antiriad, The"
"zx_Puzznic_1990_Ocean","REMOVE","zx_Puzznic_1990_Ocean_128K","Puzznic","zx_Puzznic_1990_Ocean","Puzznic"
"zx_Mystery_of_the","REMOVE","zx_Mystery_of_the_Nile_The_1987_Firebird_Software_aka_Misterio_del_Nilo_El","Mystery of the Nile, The","zx_Mystery_of_the_Nile_The_1987_Firebird_Software_a_aka_Misterio_del_Nilo_El","Mystery of the Nile, The"
"zx_Magnetron_1988_Firebird","REMOVE","zx_Magnetron_1988_Firebird_Software_a","Magnetron","zx_Magnetron_1988_Firebird_Software","Magnetron"
"zx_Magnetron_1988_Firebird","REMOVE","zx_Magnetron_1988_Firebird_Software_a2","Magnetron","zx_Magnetron_1988_Firebird_Software","Magnetron"
"zx_Magnetron_1988_Firebird","REMOVE","zx_Magnetron_1988_Firebird_Software_a3","Magnetron","zx_Magnetron_1988_Firebird_Software","Magnetron"
"zx_Magnetron_1988_Firebird","REMOVE","zx_Magnetron_1988_Firebird_Software_a4","Magnetron","zx_Magnetron_1988_Firebird_Software","Magnetron"
"zx_Magnetron_1988_Firebird","REMOVE","zx_Magnetron_1988_Firebird_Software_a5","Magnetron","zx_Magnetron_1988_Firebird_Software","Magnetron"
"zx_Sooty_and_Sweep","REMOVE","zx_Sooty_and_Sweep_1990_Alternative_Software_a","Sooty and Sweep","zx_Sooty_and_Sweep_1990_Alternative_Software","Sooty and Sweep"
"a8b_Jocky_Wilsons_Darts","REMOVE","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Mr._Bacardi_k_file","Jocky Wilson's Darts Challenge","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Lord_of_Darkness_k_file.","Jocky Wilson's Darts Challenge"
"a8b_Jocky_Wilsons_Darts","REMOVE","a8b_Jocky_Wilsons_Darts_Compedium_1991_Zeppelin_Games_GB_k_file","Jocky Wilson's Darts Compedium","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Lord_of_Darkness_k_file.","Jocky Wilson's Darts Challenge"
"a8b_Last_V8_The","REMOVE","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._noATR_k_file","The Last V8","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","The Last V8"
"a8b_Last_V8_The","REMOVE","a8b_Last_V8_The_198x_Mastertronic_US","The Last V8","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","The Last V8"
"a8b_Last_V8_The","REMOVE","a8b_Last_V8_The_198x_Mastertronic_US_a","The Last V8","a8b_Last_V8_The_1985_Mastertronic_GB_cr_N.A.P.O._k_file","The Last V8"
"Mini_Office_II_1987","REMOVE","Mini_Office_II_1987_Database_Software_Side_B","Mini Office II (Word Processor Software Side)","Mini_Office_II_1987_Database_Software_Side_A","Mini Office II (Database Software Side)"
"a8b_ORileys_Mine_1983","REMOVE","a8b_ORileys_Mine_1983_Datasoft_US_t_Wizard","O'Riley's Mine","a8b_ORileys_Mine_1983_Datasoft_US_k_file","O'Riley's Mine"
"zx_Scramble_Spirits_1990","REMOVE","zx_Scramble_Spirits_1990_Grandslam_Entertainments_128K","Scramble Spirits","zx_Scramble_Spirits_1990_Grandslam_Entertainments","Scramble Spirits"
"zx_Scramble_Spirits_1990","REMOVE","zx_Scramble_Spirits_1990_Grandslam_Entertainments_a_128K","Scramble Spirits","zx_Scramble_Spirits_1990_Grandslam_Entertainments","Scramble Spirits"
"zx_Quazatron_1986_Hewson","REMOVE","zx_Quazatron_1986_Hewson_Consultants_a","Quazatron","zx_Quazatron_1986_Hewson_Consultants","Quazatron"
"zx_Turbo_the_Tortoise","REMOVE","zx_Turbo_the_Tortoise_1992_Hi_Tec_Software_128K","Turbo the Tortoise","zx_Turbo_the_Tortoise_1992_Hi_Tec_Software","Turbo the Tortoise"
"zx_By_Fair_Means","REMOVE","zx_By_Fair_Means_or_Foul_1989_Superior_Software_a","By Fair Means or Foul","zx_By_Fair_Means_or_Foul_1989_Superior_Software","By Fair Means or Foul"
"a8b_Pharaohs_Curse_The","REMOVE","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_a_k_file","The Pharaoh's Curse","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_a","The Pharaoh's Curse"
"a8b_Pharaohs_Curse_The","REMOVE","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_k_file","The Pharaoh's Curse","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_a","The Pharaoh's Curse"
"a8b_Pharaohs_Curse_The","REMOVE","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_t_4","The Pharaoh's Curse","a8b_Pharaohs_Curse_The_1983_Synapse_Software_US_a","The Pharaoh's Curse"
"zx_Salamander_1987_Imagine","REMOVE","zx_Salamander_1987_Imagine_Software_a","Salamander","zx_Salamander_1987_Imagine_Software","Salamander"
"zx_Salamander_1987_Imagine","REMOVE","zx_Salamander_1987_Imagine_Software_a2","Salamander","zx_Salamander_1987_Imagine_Software","Salamander"
"zx_Salamander_1987_Imagine","REMOVE","zx_Salamander_1987_Imagine_Software_a3","Salamander","zx_Salamander_1987_Imagine_Software","Salamander"
"zx_Salamander_1987_Imagine","REMOVE","zx_Salamander_1987_Imagine_Software_a4","Salamander","zx_Salamander_1987_Imagine_Software","Salamander"
"zx_Salamander_1987_Imagine","REMOVE","zx_Salamander_1987_Imagine_Software_a5","Salamander","zx_Salamander_1987_Imagine_Software","Salamander"
"a8b_Beamrider_1984_Activision","REMOVE","a8b_Beamrider_1984_Activision_US_k_file","Beamrider","a8b_Beamrider_1984_Activision_US_cr_Wizards","Beamrider"
"a8b_007_The_Living","REMOVE","a8b_007_The_Living_Daylights_1987_Domark_GB_cr_L.P.S.","007: The Living Daylights","a8b_007_The_Living_Daylights_1987_Domark_GB","007: The Living Daylights"
"a8b_007_The_Living","REMOVE","a8b_007_The_Living_Daylights_1987_Domark_GB_cr_S.H.A.B.","007: The Living Daylights","a8b_007_The_Living_Daylights_1987_Domark_GB","007: The Living Daylights"
"a8b_007_The_Living","REMOVE","a8b_007_The_Living_Daylights_1987_Domark_GB_k_file","007: The Living Daylights","a8b_007_The_Living_Daylights_1987_Domark_GB","007: The Living Daylights"
"zx_Dizzy_VII_Crystal","REMOVE","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1992_Codemasters_128K","Dizzy VII - Crystal Kingdom Dizzy","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1992_Codemasters","Dizzy VII - Crystal Kingdom Dizzy"
"zx_Dizzy_VII_Crystal","REMOVE","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1992_Codemasters_a","Dizzy VII - Crystal Kingdom Dizzy","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1992_Codemasters","Dizzy VII - Crystal Kingdom Dizzy"
"zx_Dizzy_VII_Crystal","REMOVE","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1993_Codemasters_ru_128K","Dizzy VII - Crystal Kingdom Dizzy","zx_Dizzy_VII_Crystal_Kingdom_Dizzy_1992_Codemasters","Dizzy VII - Crystal Kingdom Dizzy"
"zx_Black_Magic_1987","REMOVE","zx_Black_Magic_1987_U.S._Gold_a","Black Magic","zx_Black_Magic_1987_U.S._Gold","Black Magic"
"zx_Black_Magic_1987","REMOVE","zx_Black_Magic_1987_U.S._Gold_a2","Black Magic","zx_Black_Magic_1987_U.S._Gold","Black Magic"
"zx_Zzzz_1986_Mastertronic","REMOVE","zx_Zzzz_1986_Mastertronic_a","Zzzz","zx_Zzzz_1986_Mastertronic","Zzzz"
"zx_Adventure_Number_04","REMOVE","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International_a","Adventure Number 04 - Voodoo Castle","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International","Adventure Number 04 - Voodoo Castle"
"zx_Adventure_Number_04","REMOVE","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International_a2","Adventure Number 04 - Voodoo Castle","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International","Adventure Number 04 - Voodoo Castle"
"zx_Adventure_Number_04","REMOVE","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International_a3","Adventure Number 04 - Voodoo Castle","zx_Adventure_Number_04_Voodoo_Castle_1985_Adventure_International","Adventure Number 04 - Voodoo Castle"
"a8b_Telengard_1982_Avalon","REMOVE","a8b_Telengard_1982_Avalon_Hill_US_BASIC","Telengard","a8b_Telengard_1982_Avalon_Hill_US_a_BASIC","Telengard"
"zx_Escape_from_the","REMOVE","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark_128K","Escape from the Planet of the Robot Monsters","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark","Escape from the Planet of the Robot Monsters"
"zx_Escape_from_the","REMOVE","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark_a","Escape from the Planet of the Robot Monsters","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark","Escape from the Planet of the Robot Monsters"
"zx_Escape_from_the","REMOVE","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark_a_128K","Escape from the Planet of the Robot Monsters","zx_Escape_from_the_Planet_of_the_Robot_Monsters_1990_Domark","Escape from the Planet of the Robot Monsters"
"zx_Tai_Pan_1987","REMOVE","zx_Tai_Pan_1987_Ocean_a_128K","Tai-Pan","zx_Tai_Pan_1987_Ocean_128K","Tai-Pan"
"zx_Tai_Pan_1987","REMOVE","zx_Tai_Pan_1987_Ocean_a2_128K","Tai-Pan","zx_Tai_Pan_1987_Ocean_128K","Tai-Pan"
"a8b_Bandits_1982_Sirius","REMOVE","a8b_Bandits_1982_Sirius_Software_US_no_SIO_patch_req_OSb","Bandits","a8b_Bandits_1982_Sirius_Software_US_cr_N.G.A.P.","Bandits"
"zx_Test_Drive_II","REMOVE","zx_Test_Drive_II_The_Duel_1989_Accolade_a","Test Drive II - The Duel","zx_Test_Drive_II_The_Duel_1989_Accolade","Test Drive II - The Duel"
"zx_Test_Drive_II","REMOVE","zx_Test_Drive_II_The_Duel_1989_Accolade_a2","Test Drive II - The Duel","zx_Test_Drive_II_The_Duel_1989_Accolade","Test Drive II - The Duel"
"zx_Ship_of_the","REMOVE","zx_Ship_of_the_Line_1982_Richard_Shepherd_Software_a","Ship of the Line","zx_Ship_of_the_Line_1982_Richard_Shepherd_Software","Ship of the Line"
"zx_Gnome_Ranger_1987","REMOVE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_a_128K","Gnome Ranger (Part 1 of 3)","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Gnome Ranger (Part 1 of 3)"
"zx_Gnome_Ranger_1987","REMOVE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_2_of_3_128K","Gnome Ranger (Part 2 of 3)","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Gnome Ranger (Part 1 of 3)"
"zx_Gnome_Ranger_1987","REMOVE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_2_of_3_a_128K","Gnome Ranger (Part 2 of 3)","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Gnome Ranger (Part 1 of 3)"
"zx_Gnome_Ranger_1987","REMOVE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_3_of_3_128K","Gnome Ranger (Part 3 of 3)","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Gnome Ranger (Part 1 of 3)"
"zx_Megaphoenix_1991_Dinamic","REMOVE","zx_Megaphoenix_1991_Dinamic_Software_a","Megaphoenix","zx_Megaphoenix_1991_Dinamic_Software","Megaphoenix"
"zx_Megaphoenix_1991_Dinamic","REMOVE","zx_Megaphoenix_1991_Dinamic_Software_a2","Megaphoenix","zx_Megaphoenix_1991_Dinamic_Software","Megaphoenix"
"zx_W.A.R._Part_1","REMOVE","zx_W.A.R._Part_1_Alpha_1986_Martech_Games_a","W.A.R. - Part 1 - Alpha","zx_W.A.R._Part_1_Alpha_1986_Martech_Games","W.A.R. - Part 1 - Alpha"
"zx_G_LOC_1992","REMOVE","zx_G_LOC_1992_U.S._Gold_128K_needs_tape_load","G-LOC","zx_G_LOC_1992_U.S._Gold_128K","G-LOC"
"a8b_Crossfire_1981_Sierra","REMOVE","a8b_Crossfire_1981_Sierra_On_Line_US_k_file","Crossfire","a8b_Crossfire_1981_Sierra_On_Line_US_artifacting_k_file","Crossfire"
"msdos_Where_in_Time","REMOVE","msdos_Where_in_Time_is_Carmen_Sandiego_1991_5.25","Where in Time is Carmen Sandiego?","msdos_Where_in_Time_is_Carmen_Sandiego_1989","Where in Time is Carmen Sandiego"
"a8b_Super_Zaxxon_1985","REMOVE","a8b_Super_Zaxxon_1985_U.S._Gold_GB_a","Super Zaxxon","a8b_Super_Zaxxon_1985_U.S._Gold_GB","Super Zaxxon"
"a8b_Super_Zaxxon_1985","REMOVE","a8b_Super_Zaxxon_1985_U.S._Gold_GB_h_Phlegm_Hacker_k_file","Super Zaxxon","a8b_Super_Zaxxon_1985_U.S._Gold_GB","Super Zaxxon"
"a8b_Super_Zaxxon_1985","REMOVE","a8b_Super_Zaxxon_1985_U.S._Gold_GB_k_file","Super Zaxxon","a8b_Super_Zaxxon_1985_U.S._Gold_GB","Super Zaxxon"
"a8b_Super_Zaxxon_1985","REMOVE","a8b_Super_Zaxxon_1985_U.S._Gold_GB_m","Super Zaxxon","a8b_Super_Zaxxon_1985_U.S._Gold_GB","Super Zaxxon"
"zx_Mountain_Bike_Racer","REMOVE","zx_Mountain_Bike_Racer_1990_Zeppelin_Games_a","Mountain Bike Racer","zx_Mountain_Bike_Racer_1990_Zeppelin_Games","Mountain Bike Racer"
"zx_Race_The_1990","REMOVE","zx_Race_The_1990_Players_Premier_Software_a","Race, The","zx_Race_The_1990_Players_Premier_Software","Race, The"
"zx_Prince_Clumsy_1990","REMOVE","zx_Prince_Clumsy_1990_Codemasters_a","Prince Clumsy","zx_Prince_Clumsy_1990_Codemasters","Prince Clumsy"
"zx_Stunt_Bike_Simulator","REMOVE","zx_Stunt_Bike_Simulator_1988_Silverbird_Software_a","Stunt Bike Simulator","zx_Stunt_Bike_Simulator_1988_Silverbird_Software","Stunt Bike Simulator"
"zx_Stunt_Bike_Simulator","REMOVE","zx_Stunt_Bike_Simulator_1988_Silverbird_Software_a2","Stunt Bike Simulator","zx_Stunt_Bike_Simulator_1988_Silverbird_Software","Stunt Bike Simulator"
"a8b_Defender_1982_Atari","REMOVE","a8b_Defender_1982_Atari_US_a2_k_file","Defender","a8b_Defender_1982_Atari_US_a_k_file","Defender"
"a8b_Defender_1982_Atari","REMOVE","a8b_Defender_1982_Atari_US_h_Chumley_req_OSb","Defender","a8b_Defender_1982_Atari_US_a_k_file","Defender"
"a8b_Defender_1982_Atari","REMOVE","a8b_Defender_1982_Atari_US_k_file","Defender","a8b_Defender_1982_Atari_US_a_k_file","Defender"
"a8b_Defender_1982_Atari","REMOVE","a8b_Defender_1982_Atari_US_t_KGBboys_k_file","Defender","a8b_Defender_1982_Atari_US_a_k_file","Defender"
"a8b_Defender_1982_Atari","REMOVE","a8b_Defender_1982_Atari_US_t_Wizard_req_OSb","Defender","a8b_Defender_1982_Atari_US_a_k_file","Defender"
"a8b_Mysterious_Adventure_02","REMOVE","a8b_Mysterious_Adventure_02_The_Time_Machine_1982_Digital_Fantasia_GB_k_file","Mysterious Adventure #02: The Time Machine","a8b_Mysterious_Adventure_02_The_Time_Machine_1982_Digital_Fantasia_GB","Mysterious Adventure #02: The Time Machine"
"a8b_Dizzy_Dice_1987","REMOVE","a8b_Dizzy_Dice_1987_Players_GB_cr_L.P.S._k_file","Dizzy Dice","a8b_Dizzy_Dice_1987_Players_GB_cr_L.P.S.","Dizzy Dice"
"a8b_Dizzy_Dice_1987","REMOVE","a8b_Dizzy_Dice_1987_Players_GB_k_file","Dizzy Dice","a8b_Dizzy_Dice_1987_Players_GB_cr_L.P.S.","Dizzy Dice"
"zx_Championship_Jet_Ski","REMOVE","zx_Championship_Jet_Ski_Simulator_Easy_1989_Codemasters_a","Championship Jet Ski Simulator - Easy","zx_Championship_Jet_Ski_Simulator_Easy_1989_Codemasters","Championship Jet Ski Simulator - Easy"
"zx_Championship_Jet_Ski","REMOVE","zx_Championship_Jet_Ski_Simulator_Hard_1989_Codemasters","Championship Jet Ski Simulator - Hard","zx_Championship_Jet_Ski_Simulator_Easy_1989_Codemasters","Championship Jet Ski Simulator - Easy"
"zx_Dyktator_1983_DKTronics","REMOVE","zx_Dyktator_1983_DKTronics_ru_aka_Dictator","Dyktator","zx_Dyktator_1983_DKTronics_ru_a_aka_Dictator","Dyktator"
"a8b_Silicon_Warrior_1983","REMOVE","a8b_Silicon_Warrior_1983_Epyx_US_noATR_k_file","Silicon Warrior","a8b_Silicon_Warrior_1983_Epyx_US","Silicon Warrior"
"zx_Moon_Torc_1991","REMOVE","zx_Moon_Torc_1991_Atlantis_Software_a","Moon Torc","zx_Moon_Torc_1991_Atlantis_Software","Moon Torc"
"Cybotron_1983_Anirog_Software","REMOVE","Cybotron_1983_Anirog_Software_h_Anft","Cybotron","Cybotron_1983_Anirog_Software","Cybotron"
"zx_Everest_Ascent_1983","REMOVE","zx_Everest_Ascent_1983_Richard_Shepherd_Software_a","Everest Ascent","zx_Everest_Ascent_1983_Richard_Shepherd_Software","Everest Ascent"
"d64_Velocipede_II_1986","REMOVE","d64_Velocipede_II_1986_Players_Software_h_Trigsoft","Velocipede II","d64_Velocipede_II_1986_Players_Software","Velocipede II"
"zx_Perils_of_Bear","REMOVE","zx_Perils_of_Bear_George_1984_Cheetahsoft_a","Perils of Bear George","zx_Perils_of_Bear_George_1984_Cheetahsoft","Perils of Bear George"
"zx_Green_Beret_1986","REMOVE","zx_Green_Beret_1986_Imagine_Software_128K","Green Beret","zx_Green_Beret_1986_Imagine_Software","Green Beret"
"zx_Green_Beret_1986","REMOVE","zx_Green_Beret_1986_Imagine_Software_a","Green Beret","zx_Green_Beret_1986_Imagine_Software","Green Beret"
"zx_Green_Beret_1986","REMOVE","zx_Green_Beret_1986_Imagine_Software_a2","Green Beret","zx_Green_Beret_1986_Imagine_Software","Green Beret"
